hybrid,parentB
SPGP0E02890,XP_018222206
SPGP0E02900,XP_018222205
SPGP0E02910,XP_018222204
SPGP0Etrna22F,DI49_1939
SPGP0E02990,XP_018222196
SPGP0E03020,XP_018222193
SPGP0E03030,XP_018222192
SPGP0E03050,XP_018222191
SPGP0E03070,XP_018222189
SPGP0E03090,XP_018222187
SPGP0E03110,XP_018222185
SPGP0E03140,XP_018222182
SPGP0E03150,XP_018222181
SPGP0E03180,XP_018222178
SPGP0E03190,XP_018222177
SPGP0E03220,XP_018222174
SPGP0E03240,XP_018222172
SPGP0E03260,XP_018222171
SPGP0E03280,XP_018222169
SPGP0E03290,XP_018222168
SPGP0E03320,XP_018222165
SPGP0E03330,XP_018222164
SPGP0E03370,XP_018222160
SPGP0E03420,XP_018222156
SPGP0E03430,XP_018222155
SPGP0E03440,XP_018222154
SPGP0E03450,XP_018222153
SPGP0E03470,XP_018222151
SPGP0E03480,XP_018222150
SPGP0E03510,XP_018222147
SPGP0E03520,XP_018222146
SPGP0E03560,XP_018222143
SPGP0E03570,XP_018222142
SPGP0E03590,XP_018222140
SPGP0E03630,XP_018222136
SPGP0E03670,XP_018222132
SPGP0E03690,XP_018222130
SPGP0E03700,XP_018222129
SPGP0E03710,XP_018222128
SPGP0E03730,XP_018222126
SPGP0E03770,XP_018222122
SPGP0E03780,XP_018222121
SPGP0E03800,XP_018222119
SPGP0E03830,XP_018222116
SPGP0E03850,XP_018222114
SPGP0E03860,XP_018222113
SPGP0E03890,XP_018222110
SPGP0E03910,XP_018222108
SPGP0E03920,XP_018222107
SPGP0E03960,XP_018222103
SPGP0E04010,XP_018222098
SPGP0E04030,XP_018222096
SPGP0E04040,XP_018222095
SPGP0E04060,XP_018222093
SPGP0E04090,XP_018222090
SPGP0E04100,XP_018222089
SPGP0E04110,XP_018222088
SPGP0E04130,XP_018222086
SPGP0E04140,XP_018222085
SPGP0Etrna44L,DI49_1818
SPGP0E04150,XP_018222084
SPGP0E04160,XP_018222083
SPGP0E04170,XP_018222082
SPGP0E04180,XP_018222081
SPGP0E04200,XP_018222079
SPGP0E04210,XP_018222078
SPGP0E04220,XP_018222077
SPGP0E04240,XP_018222075
SPGP0BH00100,XP_018223459
SPGP0BH00130,XP_018219569
SPGP0BI00110,XP_018221946
SPGP0BI00120,XP_018221947
SPGP0BJ00100,XP_018219166
SPGP0BJ00110,XP_018219165
SPGP0BJ00120,XP_018219164
SPGP0BJ00130,XP_018219163
SPGP0BJ00140,XP_018219162
SPGP0BK00100,XP_018222067
SPGP0BK00110,XP_018222068
SPGP0BL00130,XP_018223423
SPGP0BL00150,XP_018223425
SPGP0BN00100,XP_018223448
SPGP0BN00110,XP_018223449
SPGP0BO00100,XP_018223454
SPGP0CN00100,XP_018223456
SPGP0BQ00100,XP_018220352
SPGP0F00100,XP_018220349
SPGP0F00110,XP_018220348
SPGP0F00120,XP_018220347
SPGP0F00130,XP_018220346
SPGP0F00140,XP_018220345
SPGP0F00150,XP_018220344
SPGP0F00160,XP_018220343
SPGP0F00170,XP_018220342
SPGP0F00180,XP_018220341
SPGP0F00190,XP_018220340
SPGP0F00200,XP_018220339
SPGP0F00210,XP_018220338
SPGP0F00220,XP_018220337
SPGP0F00230,XP_018220336
SPGP0F00240,XP_018220335
SPGP0F00250,XP_018220334
SPGP0F00260,XP_018220333
SPGP0F00270,XP_018220332
SPGP0F00280,XP_018220331
SPGP0F00290,XP_018220330
SPGP0F00300,XP_018220329
SPGP0F00310,XP_018220328
SPGP0F00320,XP_018220327
SPGP0F00330,XP_018220326
SPGP0F00340,XP_018220325
SPGP0F00350,XP_018220324
SPGP0F00360,XP_018220323
SPGP0F00370,XP_018220322
SPGP0F00380,XP_018220321
SPGP0F00390,XP_018220320
SPGP0F00400,XP_018220319
SPGP0Ftrna16Q,DI49_4357
SPGP0F00420,XP_018220318
SPGP0F00430,XP_018220317
SPGP0F00440,XP_018220316
SPGP0F00450,XP_018220315
SPGP0F00460,XP_018220314
SPGP0F00470,XP_018220313
SPGP0F00480,XP_018220312
SPGP0F00490,XP_018220311
SPGP0F00500,XP_018220310
SPGP0F00510,XP_018220309
SPGP0F00520,XP_018220308
SPGP0F00530,XP_018220307
SPGP0F00540,XP_018220306
SPGP0F00550,XP_018220305
SPGP0F00560,XP_018220304
SPGP0F00570,XP_018220303
SPGP0F00580,XP_018220302
SPGP0F00590,XP_018220301
SPGP0F00600,XP_018220300
SPGP0F00610,XP_018220299
SPGP0F00620,XP_018220298
SPGP0F00630,XP_018220297
SPGP0F00640,XP_018220296
SPGP0F00650,XP_018220295
SPGP0F00660,XP_018220294
SPGP0F00670,XP_018220293
SPGP0F00680,XP_018220292
SPGP0F00690,XP_018220291
SPGP0F00700,XP_018220290
SPGP0F00710,XP_018220289
SPGP0F00720,XP_018220288
SPGP0F00730,XP_018220287
SPGP0F00740,XP_018220286
SPGP0F00750,XP_018220285
SPGP0F00760,XP_018220284
SPGP0F00770,XP_018220283
SPGP0F00780,XP_018220282
SPGP0F00790,XP_018220281
SPGP0F00800,XP_018220280
SPGP0F00810,XP_018220279
SPGP0F00820,XP_018220278
SPGP0F00830,XP_018220277
SPGP0F00840,XP_018220276
SPGP0F00850,XP_018220275
SPGP0F00860,XP_018220274
SPGP0F00870,XP_018220273
SPGP0F00880,XP_018220272
SPGP0F00890,XP_018220271
SPGP0F00900,XP_018220270
SPGP0F00910,XP_018220269
SPGP0F00920,XP_018220268
SPGP0F00930,XP_018220267
SPGP0F00940,XP_018220266
SPGP0F00950,XP_018220265
SPGP0F00960,XP_018220264
SPGP0F00970,XP_018220263
SPGP0F00980,XP_018220262
SPGP0F00990,XP_018220261
SPGP0F01000,XP_018220260
SPGP0F01010,XP_018220259
SPGP0F01020,XP_018220258
SPGP0F01030,XP_018220257
SPGP0F01040,XP_018220256
SPGP0F01050,XP_018220255
SPGP0F01060,XP_018220254
SPGP0F01070,XP_018220253
SPGP0F01080,XP_018220252
SPGP0F01090,XP_018220251
SPGP0F01100,XP_018220250
SPGP0F01110,XP_018220249
SPGP0F01120,XP_018220248
SPGP0F01130,XP_018220247
SPGP0F01140,XP_018220246
SPGP0F01150,XP_018220245
SPGP0F01160,XP_018220244
SPGP0F01170,XP_018220243
SPGP0F01190,XP_018220241
SPGP0F01200,XP_018220240
SPGP0F01210,XP_018220239
SPGP0F01220,XP_018220238
SPGP0F01230,XP_018220237
SPGP0F01240,XP_018220236
SPGP0F01250,XP_018220235
SPGP0F01260,XP_018220234
SPGP0F01280,XP_018220232
SPGP0F01290,XP_018220231
SPGP0F01310,XP_018220229
SPGP0F01320,XP_018220228
SPGP0F01330,XP_018220227
SPGP0F01340,XP_018220226
SPGP0F01350,XP_018220225
SPGP0F01360,XP_018220224
SPGP0F01370,XP_018220223
SPGP0F01390,XP_018220222
SPGP0F01400,XP_018220221
SPGP0F01410,XP_018220220
SPGP0F01420,XP_018220219
SPGP0F01440,XP_018220216
SPGP0F01450,XP_018220215
SPGP0F01460,XP_018220214
SPGP0F01470,XP_018220213
SPGP0F01490,XP_018220212
SPGP0F01500,XP_018220211
SPGP0F01510,XP_018220210
SPGP0F01520,XP_018220209
SPGP0F01540,XP_018220208
SPGP0F01550,XP_018220207
SPGP0F01560,XP_018220206
SPGP0F01570,XP_018220205
SPGP0F01580,XP_018220204
SPGP0F01590,XP_018220203
SPGP0F01600,XP_018220202
SPGP0F01610,XP_018220201
SPGP0F01620,XP_018220200
SPGP0F01630,XP_018220199
SPGP0F01640,XP_018220198
SPGP0F01650,XP_018220197
SPGP0F01660,XP_018220196
SPGP0F01670,XP_018220195
SPGP0F01700,XP_018220194
SPGP0F01710,XP_018220193
SPGP0F01720,XP_018220192
SPGP0F01730,XP_018220191
SPGP0F01740,XP_018220190
SPGP0F01750,XP_018220189
SPGP0F01760,XP_018220188
SPGP0F01780,XP_018220187
SPGP0F01790,XP_018220186
SPGP0F01800,XP_018220185
SPGP0F01810,XP_018220184
SPGP0F01820,XP_018220183
SPGP0F01830,XP_018220182
SPGP0F01840,XP_018220181
SPGP0F01850,XP_018220180
SPGP0F01860,XP_018220179
SPGP0F01870,XP_018220178
SPGP0F01880,XP_018220177
SPGP0F01890,XP_018220176
SPGP0F01900,XP_018220175
SPGP0F01910,XP_018220174
SPGP0F01920,XP_018220173
SPGP0F01930,XP_018220172
SPGP0G01920,XP_018220171
SPGP0F01960,XP_018220170
SPGP0F01970,XP_018220169
SPGP0F01980,XP_018220168
SPGP0F01990,XP_018220167
SPGP0F02000,XP_018220166
SPGP0F02010,XP_018220165
SPGP0F02020,XP_018220164
SPGP0F02030,XP_018220163
SPGP0F02040,XP_018220162
SPGP0F02050,XP_018220161
SPGP0F02060,XP_018220160
SPGP0F02070,XP_018220159
SPGP0F02080,XP_018220158
SPGP0F02090,XP_018220157
SPGP0F02100,XP_018220156
SPGP0F02110,XP_018220155
SPGP0F02120,XP_018220154
SPGP0F02130,XP_018220153
SPGP0F02140,XP_018220152
SPGP0F02150,XP_018220151
SPGP0F02160,XP_018220150
SPGP0F02170,XP_018220149
SPGP0F02180,XP_018220148
SPGP0F02190,XP_018220147
SPGP0F02200,XP_018220146
SPGP0F02210,XP_018220145
SPGP0F02220,XP_018220144
SPGP0F02230,XP_018220143
SPGP0F02240,XP_018220142
SPGP0F02250,XP_018220141
SPGP0F02260,XP_018220140
SPGP0F02270,XP_018220139
SPGP0F02280,XP_018220138
SPGP0F02290,XP_018220137
SPGP0F02300,XP_018220136
SPGP0F02310,XP_018220135
SPGP0G02300,XP_018220134
SPGP0F02330,XP_018220133
SPGP0F02340,XP_018220132
SPGP0F02350,XP_018220131
SPGP0F02360,XP_018220130
SPGP0F02370,XP_018220129
SPGP0F02380,XP_018220128
SPGP0F02390,XP_018220127
SPGP0F02400,XP_018220126
SPGP0F02410,XP_018220125
SPGP0F02420,XP_018220124
SPGP0F02430,XP_018220123
SPGP0F02440,XP_018220122
SPGP0F02450,XP_018220121
SPGP0F02460,XP_018220120
SPGP0F02470,XP_018220119
SPGP0F02480,XP_018220118
SPGP0F02490,XP_018220117
SPGP0F02500,XP_018220116
SPGP0F02510,XP_018220115
SPGP0F02520,XP_018220114
SPGP0F02530,XP_018220113
SPGP0F02540,XP_018220112
SPGP0F02550,XP_018220111
SPGP0F02580,XP_018220110
SPGP0F02590,XP_018220109
SPGP0F02600,XP_018220108
SPGP0F02610,XP_018220107
SPGP0F02620,XP_018220106
SPGP0F02630,XP_018220105
SPGP0F02640,XP_018220104
SPGP0Ftrna20F,DI49_4130
SPGP0F02650,XP_018220103
SPGP0F02660,XP_018220102
SPGP0F02670,XP_018220101
SPGP0F02680,XP_018220100
SPGP0F02690,XP_018220099
SPGP0F02700,XP_018220098
SPGP0F02710,XP_018220097
SPGP0F02720,XP_018220096
SPGP0F02730,XP_018220095
SPGP0F02740,XP_018220094
SPGP0F02750,XP_018220093
SPGP0F02760,XP_018220092
SPGP0F02770,XP_018220091
SPGP0F02780,XP_018220090
SPGP0F02790,XP_018220089
SPGP0F02800,XP_018220088
SPGP0F02810,XP_018220087
SPGP0F02820,XP_018220086
SPGP0F02830,XP_018220085
SPGP0F02840,XP_018220084
SPGP0F02850,XP_018220083
SPGP0F02860,XP_018220082
SPGP0F02870,XP_018220081
SPGP0F02880,XP_018220080
SPGP0F02890,XP_018220079
SPGP0F02900,XP_018220078
SPGP0F02910,XP_018220077
SPGP0F02920,XP_018220076
SPGP0F02930,XP_018220075
SPGP0F02940,XP_018220074
SPGP0F02960,XP_018220073
SPGP0F02970,XP_018220072
SPGP0F02980,XP_018220071
SPGP0F03000,XP_018220069
SPGP0F03010,XP_018220068
SPGP0F03020,XP_018220067
SPGP0F03030,XP_018220066
SPGP0F03040,XP_018220065
SPGP0F03050,XP_018220064
SPGP0F03060,XP_018220063
SPGP0F03070,XP_018220062
SPGP0F03080,XP_018220061
SPGP0F03090,XP_018220060
SPGP0F03100,XP_018220059
SPGP0F03110,XP_018220058
SPGP0F03120,XP_018220057
SPGP0F03130,XP_018220056
SPGP0F03140,XP_018220055
SPGP0F03150,XP_018220054
SPGP0F03160,XP_018220053
SPGP0F03170,XP_018220052
SPGP0F03180,XP_018220051
SPGP0F03190,XP_018220050
SPGP0F03200,XP_018220049
SPGP0F03210,XP_018220048
SPGP0F03220,XP_018220047
SPGP0F03230,XP_018220046
SPGP0F03240,XP_018220045
SPGP0F03250,XP_018220044
SPGP0F03260,XP_018220043
SPGP0F03280,XP_018220041
SPGP0F03300,XP_018220039
SPGP0F03310,XP_018220038
SPGP0F03320,XP_018220037
SPGP0F03330,XP_018220036
SPGP0F03340,XP_018220035
SPGP0F03350,XP_018220034
SPGP0F03360,XP_018220033
SPGP0F03370,XP_018220032
SPGP0F03380,XP_018220031
SPGP0F03390,XP_018220030
SPGP0F03400,XP_018220029
SPGP0F03410,XP_018220028
SPGP0F03420,XP_018220027
SPGP0F03430,XP_018220026
SPGP0F03440,XP_018220025
SPGP0F03450,XP_018220024
SPGP0F03460,XP_018220023
SPGP0G03420,XP_018220022
SPGP0F03480,XP_018220021
SPGP0F03490,XP_018220020
SPGP0F03500,XP_018220019
SPGP0F03510,XP_018220018
SPGP0F03520,XP_018220017
SPGP0F03530,XP_018220016
SPGP0F03550,XP_018220015
SPGP0F03570,XP_018220013
SPGP0F03580,XP_018220012
SPGP0F03590,XP_018220011
SPGP0F03600,XP_018220010
SPGP0F03610,XP_018220009
SPGP0F03620,XP_018220008
SPGP0F03630,XP_018220007
SPGP0F03640,XP_018220006
SPGP0F03650,XP_018220005
SPGP0F03660,XP_018220004
SPGP0F03670,XP_018220003
SPGP0F03680,XP_018220002
SPGP0F03690,XP_018220001
SPGP0F03700,XP_018220000
SPGP0F03710,XP_018219999
SPGP0F03730,XP_018219997
SPGP0F03740,XP_018219996
SPGP0F03750,XP_018219995
SPGP0F03760,XP_018219994
SPGP0F03770,XP_018219993
SPGP0F03790,XP_018219992
SPGP0F03800,XP_018219991
SPGP0F03810,XP_018219990
SPGP0F03820,XP_018219989
SPGP0F03830,XP_018219988
SPGP0F03840,XP_018219987
SPGP0F03850,XP_018219986
SPGP0F03860,XP_018219985
SPGP0F03870,XP_018219984
SPGP0F03880,XP_018219983
SPGP0F03890,XP_018219982
SPGP0F03900,XP_018219981
SPGP0F03910,XP_018219980
SPGP0F03920,XP_018219979
SPGP0F03930,XP_018219978
SPGP0F03940,XP_018219977
SPGP0F03950,XP_018219976
SPGP0F03960,XP_018219975
SPGP0F03970,XP_018219974
SPGP0F03990,XP_018219973
SPGP0F04000,XP_018219971
SPGP0F04010,XP_018219970
SPGP0F04020,XP_018219969
SPGP0F04030,XP_018219968
SPGP0F04040,XP_018219967
SPGP0F04050,XP_018219966
SPGP0F04060,XP_018219965
SPGP0F04070,XP_018219964
SPGP0F04080,XP_018219963
SPGP0F04090,XP_018219962
SPGP0F04100,XP_018219961
SPGP0F04110,XP_018219960
SPGP0F04120,XP_018219959
SPGP0F04130,XP_018219958
SPGP0F04140,XP_018219957
SPGP0F04150,XP_018219956
SPGP0F04160,XP_018219955
SPGP0F04170,XP_018219954
SPGP0F04180,XP_018219953
SPGP0F04190,XP_018219952
SPGP0F04200,XP_018219951
SPGP0F04210,XP_018219950
SPGP0F04220,XP_018219949
SPGP0F04230,XP_018219948
SPGP0F04240,XP_018219947
SPGP0F04250,XP_018219946
SPGP0F04260,XP_018219944
SPGP0F04280,XP_018219943
SPGP0F04290,XP_018219942
SPGP0F04300,XP_018219941
SPGP0BV00130,XP_018223447
SPGP0BW00110,XP_018219196
SPGP0H03290,XP_018219509
SPGP0G03510,XP_018220014
SPGP0CC00110,XP_018220367
SPGP0H00110,XP_018219200
SPGP0H00120,XP_018219201
SPGP0H00130,XP_018219202
SPGP0H00140,XP_018219203
SPGP0H00150,XP_018219204
SPGP0H00220,XP_018219210
SPGP0H00230,XP_018219211
SPGP0H00240,XP_018219212
SPGP0H00250,XP_018219213
SPGP0H00280,XP_018219216
SPGP0H00290,XP_018219217
SPGP0H00310,XP_018219219
SPGP0H00320,XP_018219220
SPGP0H00380,XP_018219226
SPGP0H00410,XP_018219229
SPGP0H00440,XP_018219232
SPGP0H00450,XP_018219233
SPGP0H00490,XP_018219237
SPGP0H00500,XP_018219238
SPGP0H00530,XP_018219241
SPGP0H00550,XP_018219243
SPGP0H00560,XP_018219244
SPGP0H00610,XP_018219248
SPGP0H00640,XP_018219251
SPGP0H00650,XP_018219252
SPGP0H00670,XP_018219254
SPGP0H00680,XP_018219255
SPGP0H00690,XP_018219256
SPGP0H00700,XP_018219257
SPGP0H00710,XP_018219258
SPGP0H00720,XP_018219259
SPGP0H00730,XP_018219260
SPGP0H00740,XP_018219261
SPGP0H00750,XP_018219262
SPGP0H00760,XP_018219263
SPGP0H00770,XP_018219264
SPGP0H00790,XP_018219266
SPGP0H00800,XP_018219267
SPGP0H00810,XP_018219268
SPGP0H00850,XP_018219272
SPGP0H00860,XP_018219273
SPGP0H00880,XP_018219275
SPGP0H00890,XP_018219276
SPGP0H00930,XP_018219280
SPGP0H00960,XP_018219283
SPGP0H00970,XP_018219284
SPGP0H01000,XP_018219287
SPGP0H01020,XP_018219289
SPGP0H01030,XP_018219290
SPGP0H01040,XP_018219291
SPGP0H01060,XP_018219293
SPGP0H01150,XP_018219302
SPGP0H01160,XP_018219303
SPGP0H01170,XP_018219304
SPGP0H01180,XP_018219305
SPGP0H01190,XP_018219306
SPGP0H01220,XP_018219307
SPGP0H01230,XP_018219308
SPGP0H01260,XP_018219311
SPGP0H01280,XP_018219313
SPGP0H01310,XP_018219316
SPGP0H01340,XP_018219319
SPGP0H01350,XP_018219320
SPGP0H01370,XP_018219322
SPGP0H01400,XP_018219325
SPGP0H01410,XP_018219326
SPGP0H01450,XP_018219330
SPGP0H01460,XP_018219331
SPGP0H01500,XP_018219335
SPGP0H01530,XP_018219338
SPGP0H01540,XP_018219339
SPGP0H01550,XP_018219340
SPGP0H01560,XP_018219341
SPGP0H01570,XP_018219342
SPGP0H01600,XP_018219345
SPGP0H01620,XP_018219347
SPGP0H01630,XP_018219348
SPGP0H01650,XP_018219350
SPGP0H01670,XP_018219352
SPGP0H01680,XP_018219353
SPGP0H01690,XP_018219354
SPGP0H01700,XP_018219355
SPGP0H01710,XP_018219356
SPGP0H01720,XP_018219357
SPGP0H01750,XP_018219360
SPGP0H01760,XP_018219361
SPGP0H01790,XP_018219364
SPGP0H01810,XP_018219366
SPGP0H01830,XP_018219368
SPGP0H01850,XP_018219370
SPGP0H01860,XP_018219371
SPGP0H01870,XP_018219372
SPGP0H01880,XP_018219373
SPGP0H01890,XP_018219374
SPGP0H01900,XP_018219375
SPGP0H01920,XP_018219377
SPGP0H01930,XP_018219378
SPGP0H01950,XP_018219380
SPGP0H01980,XP_018219383
SPGP0H02020,XP_018219387
SPGP0H02040,XP_018219389
SPGP0H02060,XP_018219391
SPGP0H02070,XP_018219392
SPGP0H02090,XP_018219394
SPGP0H02130,XP_018219397
SPGP0H02150,XP_018219399
SPGP0H02180,XP_018219401
SPGP0H02210,XP_018219404
SPGP0H02220,XP_018219405
SPGP0H02230,XP_018219406
SPGP0H02240,XP_018219407
SPGP0H02250,XP_018219408
SPGP0H02270,XP_018219410
SPGP0H02280,XP_018219411
SPGP0H02300,XP_018219413
SPGP0H02310,XP_018219414
SPGP0H02330,XP_018219416
SPGP0H02350,XP_018219418
SPGP0H02380,XP_018219421
SPGP0H02390,XP_018219422
SPGP0H02410,XP_018219424
SPGP0H02480,XP_018219430
SPGP0H02530,XP_018219435
SPGP0H02550,XP_018219437
SPGP0H02560,XP_018219438
SPGP0H02590,XP_018219441
SPGP0H02600,XP_018219442
SPGP0H02630,XP_018219444
SPGP0H02640,XP_018219445
SPGP0H02660,XP_018219447
SPGP0H02670,XP_018219448
SPGP0H02680,XP_018219449
SPGP0H02690,XP_018219450
SPGP0H02700,XP_018219451
SPGP0H02710,XP_018219452
SPGP0H02720,XP_018219453
SPGP0H02730,XP_018219454
SPGP0H02760,XP_018219457
SPGP0H02780,XP_018219459
SPGP0H02840,XP_018219465
SPGP0H02850,XP_018219466
SPGP0H02870,XP_018219468
SPGP0H02930,XP_018219474
SPGP0H02940,XP_018219475
SPGP0H02960,XP_018219477
SPGP0H02970,XP_018219478
SPGP0H03010,XP_018219482
SPGP0H03020,XP_018219483
SPGP0H03030,XP_018219484
SPGP0H03040,XP_018219485
SPGP0H03050,XP_018219486
SPGP0H03060,XP_018219487
SPGP0H03080,XP_018219489
SPGP0H03090,XP_018219490
SPGP0H03120,XP_018219493
SPGP0H03140,XP_018219495
SPGP0H03150,XP_018219496
SPGP0H03160,XP_018219497
SPGP0H03170,XP_018219498
SPGP0H03180,XP_018219499
SPGP0H03200,XP_018219500
SPGP0H03220,XP_018219502
SPGP0H03230,XP_018219503
SPGP0H03260,XP_018219506
SPGP0H03300,XP_018219510
SPGP0H03310,XP_018219511
SPGP0H03320,XP_018219512
SPGP0H03340,XP_018219514
SPGP0H03350,XP_018219515
SPGP0H03380,XP_018219518
SPGP0H03390,XP_018219519
SPGP0H03430,XP_018219523
SPGP0H03450,XP_018219525
SPGP0H03480,XP_018219526
SPGP0H03500,XP_018219528
SPGP0H03510,XP_018219529
SPGP0H03560,XP_018219534
SPGP0Htrna23P,DI49_5158
SPGP0H03600,XP_018219539
SPGP0H03610,XP_018219540
SPGP0H03620,XP_018219541
SPGP0H03630,XP_018219542
SPGP0H03650,XP_018219544
SPGP0H03690,XP_018219548
SPGP0H03730,XP_018219552
SPGP0H03740,XP_018219553
SPGP0H03750,XP_018219554
SPGP0H03760,XP_018219555
SPGP0H03780,XP_018219557
SPGP0H03800,XP_018219559
SPGP0H03810,XP_018219560
SPGP0H03820,XP_018219561
SPGP0H03830,XP_018219562
SPGP0H03860,XP_018219565
SPGP0H03870,XP_018219566
SPGP0H03890,XP_018219568
SPGP0H03900,XP_018218749
SPGP0H03910,XP_018218748
SPGP0H03920,XP_018218747
SPGP0CL00100,XP_018219858
SPGP0CL00110,XP_018219857
SPGP0CM00100,XP_018220351
SPGP0I00100,XP_018223460
SPGP0I00110,XP_018223323
SPGP0I00120,XP_018223322
SPGP0I00130,XP_018223321
SPGP0I00170,XP_018223317
SPGP0I00190,XP_018223315
SPGP0I00220,XP_018223312
SPGP0I00230,XP_018223311
SPGP0I00240,XP_018223310
SPGP0I00280,XP_018223306
SPGP0I00290,XP_018223305
SPGP0I00300,XP_018223304
SPGP0I00310,XP_018223303
SPGP0I00340,XP_018223300
SPGP0I00350,XP_018223299
SPGP0I00360,XP_018223298
SPGP0I00370,XP_018223297
SPGP0I00380,XP_018223296
SPGP0I00390,XP_018223295
SPGP0I00420,XP_018223292
SPGP0I00440,XP_018223290
SPGP0I00450,XP_018223289
SPGP0I00470,XP_018223287
SPGP0I00480,XP_018223286
SPGP0I00490,XP_018223285
SPGP0I00520,XP_018223282
SPGP0I00540,XP_018223280
SPGP0I00550,XP_018223279
SPGP0I00560,XP_018223278
SPGP0I00570,XP_018223277
SPGP0I00600,XP_018223274
SPGP0I00610,XP_018223273
SPGP0I00630,XP_018223271
SPGP0I00640,XP_018223270
SPGP0I00710,XP_018223262
SPGP0I00740,XP_018223259
SPGP0I00750,XP_018223258
SPGP0I00760,XP_018223257
SPGP0I00780,XP_018223256
SPGP0I00800,XP_018223254
SPGP0I00810,XP_018223253
SPGP0I00830,XP_018223251
SPGP0I00880,XP_018223246
SPGP0I00890,XP_018223245
SPGP0I00920,XP_018223242
SPGP0I00940,XP_018223240
SPGP0I00950,XP_018223239
SPGP0I01000,XP_018223234
SPGP0I01020,XP_018223232
SPGP0I01030,XP_018223231
SPGP0I01050,XP_018223229
SPGP0I01070,XP_018223227
SPGP0I01090,XP_018223225
SPGP0I01100,XP_018223224
SPGP0I01110,XP_018223223
SPGP0I01140,XP_018223220
SPGP0I01150,XP_018223219
SPGP0I01170,XP_018223217
SPGP0I01180,XP_018223216
SPGP0I01190,XP_018223215
SPGP0I01210,XP_018223213
SPGP0I01230,XP_018223211
SPGP0I01250,XP_018223209
SPGP0I01260,XP_018223208
SPGP0I01270,XP_018223207
SPGP0I01280,XP_018223206
SPGP0I01330,XP_018223201
SPGP0I01340,XP_018223200
SPGP0I01360,XP_018223198
SPGP0I01380,XP_018223196
SPGP0I01390,XP_018223195
SPGP0I01400,XP_018223194
SPGP0I01410,XP_018223193
SPGP0I01450,XP_018223189
SPGP0I01490,XP_018223186
SPGP0I01500,XP_018223185
SPGP0I01520,XP_018223183
SPGP0I01540,XP_018223181
SPGP0I01570,XP_018223178
SPGP0I01590,XP_018223176
SPGP0I01600,XP_018223175
SPGP0I01630,XP_018223172
SPGP0I01640,XP_018223171
SPGP0I01660,XP_018223169
SPGP0I01690,XP_018223166
SPGP0I01710,XP_018223164
SPGP0I01770,XP_018223158
SPGP0I01790,XP_018223156
SPGP0I01800,XP_018223155
SPGP0I01820,XP_018223153
SPGP0I01870,XP_018223148
SPGP0I01880,XP_018223147
SPGP0I01890,XP_018223146
SPGP0I01900,XP_018223145
SPGP0I01910,XP_018223144
SPGP0I01930,XP_018223141
SPGP0I01950,XP_018223139
SPGP0I01970,XP_018223137
SPGP0I01980,XP_018223136
SPGP0I02000,XP_018223134
SPGP0I02050,XP_018223131
SPGP0I02060,XP_018223130
SPGP0I02080,XP_018223128
SPGP0I02090,XP_018223127
SPGP0I02100,XP_018223126
SPGP0I02110,XP_018223125
SPGP0I02210,XP_018223116
SPGP0I02220,XP_018223115
SPGP0I02240,XP_018223113
SPGP0I02260,XP_018223111
SPGP0I02270,XP_018223110
SPGP0I02310,XP_018223106
SPGP0I02320,XP_018223105
SPGP0I02330,XP_018223104
SPGP0I02340,XP_018223103
SPGP0I02360,XP_018223101
SPGP0I02380,XP_018223099
SPGP0I02400,XP_018223097
SPGP0I02440,XP_018223093
SPGP0I02450,XP_018223092
SPGP0I02510,XP_018223086
SPGP0I02520,XP_018223085
SPGP0I02560,XP_018223081
SPGP0I02610,XP_018223076
SPGP0I02620,XP_018223075
SPGP0I02650,XP_018223073
SPGP0I02670,XP_018223071
SPGP0I02680,XP_018223070
SPGP0I02690,XP_018223069
SPGP0I02700,XP_018223068
SPGP0I02730,XP_018223065
SPGP0I02750,XP_018223063
SPGP0I02760,XP_018223062
SPGP0I02810,XP_018223058
SPGP0I02820,XP_018223057
SPGP0I02850,XP_018223055
SPGP0I02870,XP_018223053
SPGP0I02880,XP_018223052
SPGP0I02890,XP_018223051
SPGP0I02900,XP_018223050
SPGP0I02920,XP_018223048
SPGP0I02930,XP_018223047
SPGP0I02950,XP_018223045
SPGP0I02960,XP_018223044
SPGP0I02970,XP_018223043
SPGP0I03000,XP_018223041
SPGP0I03030,XP_018223039
SPGP0I03080,XP_018223035
SPGP0I03110,XP_018223032
SPGP0I03120,XP_018223031
SPGP0I03180,XP_018223026
SPGP0I03190,XP_018223025
SPGP0I03200,XP_018223024
SPGP0I03230,XP_018223021
SPGP0I03250,XP_018223019
SPGP0I03260,XP_018223018
SPGP0I03300,XP_018223015
SPGP0I03330,XP_018223012
SPGP0I03350,XP_018223010
SPGP0I03450,XP_018223002
SPGP0I03500,XP_018222998
SPGP0I03510,XP_018222997
SPGP0I03530,XP_018222995
SPGP0I03540,XP_018222994
SPGP0I03570,XP_018222992
SPGP0I03580,XP_018222991
SPGP0I03600,XP_018222988
SPGP0I03610,XP_018222987
SPGP0I03630,XP_018222985
SPGP0I03640,XP_018222984
SPGP0I03660,XP_018222982
SPGP0I03690,XP_018222979
SPGP0I03710,XP_018222977
SPGP0I03740,XP_018222974
SPGP0I03750,XP_018222973
SPGP0I03780,XP_018222970
SPGP0I03790,XP_018222969
SPGP0I03810,XP_018222967
SPGP0I03820,XP_018222966
